   epoch	Total loss	  Bce loss	Thresh loss	  L1 loss	Binary Acc	Binary IoU	   rescall	 precision	   hmean	
541.000000	0.615545	0.145255	0.125712	0.034458	0.899015	0.870023	0.000000	0.000000	0.000000	
542.000000	0.607818	0.143233	0.126009	0.033858	0.899105	0.870131	0.000000	0.000000	0.000000	
543.000000	0.606195	0.142882	0.127240	0.033607	0.899180	0.870228	0.000000	0.000000	0.000000	
544.000000	0.588054	0.138606	0.120699	0.032875	0.899275	0.870344	0.000000	0.000000	0.000000	
545.000000	0.592203	0.140694	0.119793	0.033172	0.899374	0.870460	0.000000	0.000000	0.000000	
546.000000	0.597207	0.140775	0.121572	0.033486	0.899467	0.870570	0.000000	0.000000	0.000000	
547.000000	0.587592	0.136244	0.120286	0.033106	0.899556	0.870679	0.000000	0.000000	0.000000	
548.000000	0.594163	0.138830	0.119378	0.033595	0.899659	0.870798	0.000000	0.000000	0.000000	
549.000000	0.599457	0.140738	0.125334	0.033338	0.899740	0.870905	0.000000	0.000000	0.000000	
550.000000	0.602370	0.141541	0.121769	0.033906	0.899826	0.871008	0.000000	0.000000	0.000000	
551.000000	0.580970	0.134958	0.117268	0.032874	0.899927	0.871124	0.000000	0.000000	0.000000	
552.000000	0.583053	0.137755	0.119044	0.032625	0.900007	0.871228	0.000000	0.000000	0.000000	
553.000000	0.619086	0.146916	0.124848	0.034732	0.900054	0.871291	0.000000	0.000000	0.000000	
554.000000	0.615699	0.144980	0.121535	0.034918	0.900119	0.871366	0.000000	0.000000	0.000000	
555.000000	0.633620	0.150062	0.131114	0.035244	0.900159	0.871420	0.000000	0.000000	0.000000	
556.000000	0.641959	0.153779	0.132286	0.035589	0.900188	0.871460	0.000000	0.000000	0.000000	
557.000000	0.626171	0.152184	0.126786	0.034720	0.900225	0.871507	0.000000	0.000000	0.000000	
558.000000	0.664067	0.159165	0.138570	0.036633	0.900239	0.871532	0.000000	0.000000	0.000000	
559.000000	0.633275	0.149014	0.128130	0.035613	0.900290	0.871584	0.000000	0.000000	0.000000	
560.000000	0.613688	0.144061	0.124250	0.034538	0.900357	0.871664	0.000000	0.000000	0.000000	
561.000000	0.599765	0.140628	0.120320	0.033882	0.900423	0.871744	0.000000	0.000000	0.000000	
562.000000	0.602859	0.142756	0.119863	0.034024	0.900486	0.871821	0.000000	0.000000	0.000000	
563.000000	0.598111	0.139866	0.123023	0.033522	0.900553	0.871906	0.000000	0.000000	0.000000	
564.000000	0.587823	0.135396	0.118193	0.033423	0.900642	0.872012	0.000000	0.000000	0.000000	
565.000000	0.601299	0.142311	0.120294	0.033869	0.900707	0.872096	0.000000	0.000000	0.000000	
566.000000	0.593845	0.138917	0.119263	0.033567	0.900795	0.872192	0.000000	0.000000	0.000000	
567.000000	0.600568	0.140487	0.124289	0.033579	0.900866	0.872276	0.000000	0.000000	0.000000	
568.000000	0.606031	0.142707	0.123716	0.033961	0.900913	0.872340	0.000000	0.000000	0.000000	
569.000000	0.593227	0.137371	0.120480	0.033538	0.900999	0.872436	0.000000	0.000000	0.000000	
570.000000	0.583730	0.135283	0.116859	0.033159	0.901077	0.872533	0.000000	0.000000	0.000000	
571.000000	0.617450	0.144507	0.133968	0.033898	0.901133	0.872602	0.000000	0.000000	0.000000	
572.000000	0.607345	0.144302	0.123855	0.033919	0.901180	0.872662	0.000000	0.000000	0.000000	
573.000000	0.606651	0.144869	0.122481	0.033930	0.901236	0.872726	0.000000	0.000000	0.000000	
574.000000	0.595471	0.138417	0.119303	0.033775	0.901306	0.872812	0.000000	0.000000	0.000000	
575.000000	0.587765	0.136591	0.119323	0.033185	0.901381	0.872900	0.000000	0.000000	0.000000	
576.000000	0.582474	0.134390	0.120171	0.032791	0.901460	0.872998	0.000000	0.000000	0.000000	
577.000000	0.589791	0.135933	0.121642	0.033222	0.901536	0.873087	0.000000	0.000000	0.000000	
578.000000	0.571794	0.131055	0.120311	0.032043	0.901631	0.873198	0.000000	0.000000	0.000000	
579.000000	0.576422	0.134251	0.117501	0.032467	0.901705	0.873289	0.000000	0.000000	0.000000	
580.000000	0.557639	0.129736	0.109987	0.031792	0.901811	0.873411	0.000000	0.000000	0.000000	
581.000000	0.560439	0.129263	0.116526	0.031465	0.901898	0.873518	0.000000	0.000000	0.000000	
582.000000	0.558231	0.127533	0.116610	0.031409	0.901998	0.873635	0.000000	0.000000	0.000000	
583.000000	0.600956	0.148503	0.117194	0.033526	0.902030	0.873677	0.000000	0.000000	0.000000	
584.000000	0.620098	0.147127	0.126023	0.034695	0.902063	0.873714	0.000000	0.000000	0.000000	
585.000000	0.598112	0.139473	0.120367	0.033827	0.902121	0.873784	0.000000	0.000000	0.000000	
586.000000	0.568874	0.133618	0.112064	0.032319	0.902194	0.873872	0.000000	0.000000	0.000000	
587.000000	0.574998	0.137082	0.114836	0.032308	0.902258	0.873952	0.000000	0.000000	0.000000	
588.000000	0.586876	0.139923	0.119483	0.032747	0.902325	0.874032	0.000000	0.000000	0.000000	
589.000000	0.583868	0.135371	0.124251	0.032425	0.902407	0.874125	0.000000	0.000000	0.000000	
590.000000	0.559922	0.132022	0.110591	0.031731	0.902482	0.874218	0.000000	0.000000	0.000000	
591.000000	0.559011	0.130718	0.113127	0.031517	0.902564	0.874314	0.000000	0.000000	0.000000	
592.000000	0.568635	0.131345	0.115446	0.032184	0.902648	0.874414	0.000000	0.000000	0.000000	
593.000000	0.558455	0.129752	0.114566	0.031414	0.902734	0.874514	0.000000	0.000000	0.000000	
594.000000	0.574318	0.134714	0.118358	0.032125	0.902798	0.874594	0.000000	0.000000	0.000000	
595.000000	0.573101	0.136050	0.110960	0.032609	0.902868	0.874674	0.000000	0.000000	0.000000	
596.000000	0.569440	0.133614	0.115598	0.032023	0.902938	0.874759	0.000000	0.000000	0.000000	
597.000000	0.570110	0.133753	0.115669	0.032069	0.902997	0.874836	0.000000	0.000000	0.000000	
598.000000	0.577418	0.137586	0.116100	0.032373	0.903062	0.874915	0.000000	0.000000	0.000000	
599.000000	0.558147	0.130110	0.110662	0.031738	0.903138	0.875008	0.000000	0.000000	0.000000	
600.000000	0.553927	0.128951	0.110104	0.031487	0.903214	0.875104	0.000000	0.000000	0.000000	
601.000000	0.550496	0.127571	0.109851	0.031307	0.903295	0.875201	0.000000	0.000000	0.000000	
602.000000	0.556127	0.128787	0.112326	0.031501	0.903374	0.875296	0.000000	0.000000	0.000000	
603.000000	0.553175	0.126572	0.114184	0.031242	0.903454	0.875397	0.000000	0.000000	0.000000	
604.000000	0.541662	0.126273	0.109200	0.030619	0.903546	0.875504	0.000000	0.000000	0.000000	
605.000000	0.540287	0.127604	0.103393	0.030929	0.903623	0.875600	0.000000	0.000000	0.000000	
606.000000	0.540596	0.125359	0.105270	0.030997	0.903708	0.875702	0.000000	0.000000	0.000000	
607.000000	0.529617	0.122150	0.105273	0.030219	0.903801	0.875814	0.000000	0.000000	0.000000	
608.000000	0.559485	0.130670	0.113788	0.031503	0.903874	0.875902	0.000000	0.000000	0.000000	
609.000000	0.540368	0.126240	0.104935	0.030919	0.903951	0.875997	0.000000	0.000000	0.000000	
610.000000	0.541338	0.125845	0.106398	0.030909	0.904037	0.876102	0.000000	0.000000	0.000000	
611.000000	0.526517	0.120367	0.104280	0.030187	0.904129	0.876216	0.000000	0.000000	0.000000	
612.000000	0.538876	0.124459	0.105268	0.030915	0.904209	0.876315	0.000000	0.000000	0.000000	
613.000000	0.550641	0.129026	0.110991	0.031062	0.904273	0.876398	0.000000	0.000000	0.000000	
614.000000	0.548548	0.128936	0.110091	0.030952	0.904356	0.876492	0.000000	0.000000	0.000000	
615.000000	0.537848	0.122383	0.114270	0.030120	0.904431	0.876586	0.000000	0.000000	0.000000	
616.000000	0.537317	0.124447	0.108198	0.030467	0.904510	0.876683	0.000000	0.000000	0.000000	
617.000000	0.541609	0.125162	0.115122	0.030133	0.904582	0.876774	0.000000	0.000000	0.000000	
618.000000	0.542579	0.126402	0.109034	0.030714	0.904656	0.876863	0.000000	0.000000	0.000000	
619.000000	0.553300	0.130102	0.111120	0.031208	0.904722	0.876944	0.000000	0.000000	0.000000	
620.000000	0.555001	0.129024	0.112421	0.031356	0.904794	0.877031	0.000000	0.000000	0.000000	
621.000000	0.540520	0.126109	0.108268	0.030614	0.904865	0.877116	0.000000	0.000000	0.000000	
622.000000	0.543766	0.126809	0.110920	0.030604	0.904932	0.877199	0.000000	0.000000	0.000000	
623.000000	0.534660	0.126171	0.107068	0.030142	0.905003	0.877286	0.000000	0.000000	0.000000	
624.000000	0.535244	0.123176	0.110212	0.030186	0.905077	0.877376	0.000000	0.000000	0.000000	
625.000000	0.524010	0.121121	0.107981	0.029491	0.905156	0.877472	0.000000	0.000000	0.000000	
626.000000	0.532607	0.125224	0.111277	0.029611	0.905235	0.877563	0.000000	0.000000	0.000000	
627.000000	0.530771	0.122664	0.108060	0.030005	0.905311	0.877654	0.000000	0.000000	0.000000	
628.000000	0.523473	0.121096	0.105516	0.029686	0.905392	0.877753	0.000000	0.000000	0.000000	
629.000000	0.522796	0.122595	0.104302	0.029590	0.905472	0.877847	0.000000	0.000000	0.000000	
630.000000	0.519511	0.119176	0.106198	0.029414	0.905550	0.877946	0.000000	0.000000	0.000000	
631.000000	0.516884	0.118183	0.107737	0.029096	0.905636	0.878050	0.000000	0.000000	0.000000	
632.000000	0.516718	0.119318	0.105303	0.029210	0.905711	0.878143	0.000000	0.000000	0.000000	
633.000000	0.518535	0.119608	0.106137	0.029279	0.905797	0.878244	0.000000	0.000000	0.000000	
634.000000	0.515216	0.119404	0.104752	0.029106	0.905879	0.878340	0.000000	0.000000	0.000000	
635.000000	0.515739	0.118594	0.104303	0.029284	0.905953	0.878435	0.000000	0.000000	0.000000	
636.000000	0.510715	0.117343	0.102483	0.029089	0.906038	0.878537	0.000000	0.000000	0.000000	
637.000000	0.512757	0.116428	0.108117	0.028821	0.906124	0.878638	0.000000	0.000000	0.000000	
638.000000	0.502018	0.114166	0.098428	0.028942	0.906209	0.878742	0.000000	0.000000	0.000000	
639.000000	0.512513	0.117427	0.109200	0.028589	0.906286	0.878839	0.000000	0.000000	0.000000	
640.000000	0.524361	0.119831	0.109160	0.029537	0.906365	0.878931	0.000000	0.000000	0.000000	
641.000000	0.528237	0.124592	0.108265	0.029538	0.906426	0.879007	0.000000	0.000000	0.000000	
642.000000	0.519784	0.119655	0.106039	0.029409	0.906506	0.879101	0.000000	0.000000	0.000000	
643.000000	0.502650	0.115698	0.100072	0.028688	0.906586	0.879200	0.000000	0.000000	0.000000	
644.000000	0.510986	0.118201	0.101513	0.029127	0.906660	0.879293	0.000000	0.000000	0.000000	
645.000000	0.529292	0.122511	0.109084	0.029770	0.906736	0.879384	0.000000	0.000000	0.000000	
646.000000	0.520886	0.121060	0.107195	0.029263	0.906803	0.879469	0.000000	0.000000	0.000000	
647.000000	0.510970	0.118934	0.101821	0.029021	0.906881	0.879565	0.000000	0.000000	0.000000	
648.000000	0.505257	0.116992	0.098412	0.028985	0.906958	0.879660	0.000000	0.000000	0.000000	
649.000000	0.524101	0.120274	0.109944	0.029388	0.907031	0.879747	0.000000	0.000000	0.000000	
